Affinity Row ID,Organization Id,Name,Website,Thesis Category (2024),Owners,Status,Total Funding Amount (EUR),Core Sector
122630538,220050294,Mon Ami,monami.io,Caregiving & Aging,Erin Faverty <erin@sempervirensvc.com>,Recently Added,8430000.0,Healthcare
122508310,260590232,InovCares,inovcares.com,General & Primary Care,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
122372525,1780243,Engagedly,engagedly.com,Performance Management,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,1320000.0,Enterprise Software
113976612,283271890,Wealth com,wealth.com,Caregiving & Aging,Raquel Scott <raquel@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Tracking,41820000.0,Healthcare
19985190,262917781,Sparrows,sparrows.co,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
32682811,263255191,Merge,merge.dev,Core HR,"",Not Active,67730000.0,Enterprise Software
17121511,224687085,Digbi Health,digbihealth.com,Gut Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,11270000.0,Healthcare
38356681,283341266,Lynhealth,lynhealth.io,Healthcare Payments,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,9090000.0,Healthcare
44390844,278818158,Wednesdaytalent,wednesdaytalent.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
19163687,220075790,Dayzz,dayzz.com,Neurological & Brain Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,910000.0,Healthcare
38193192,268067330,Jasper,hellojasper.com,Cancer & Oncology,Robby Peters <robby@sempervirensvc.com>,Tracking,28860000.0,Healthcare
38545313,264981686,Spora Health,sporahealth.com,Care Coordination / Navigation,Robby Peters <robby@sempervirensvc.com>,Tracking,5560000.0,Healthcare
16417768,201779655,Noyo,gonoyo.com,EHRs & Data Systems,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
31596459,255147951,Dorsal,dorsalhealth.com,MSK,Lauren Eager <lauren@sempervirensvc.com>,Tracking,"",Healthcare
116937533,285757722,Nibblehealth,nibblehealth.com,Healthcare Payments,Lauren Eager <lauren@sempervirensvc.com>,Tracking,7730000.0,Healthcare
122204587,281078749,HypeDocs,hypedocs.co,Performance Management,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
122146452,283047399,inside voices,insidevoices.io,DEI,Erin Faverty <erin@sempervirensvc.com>,Recently Added,90000.0,Enterprise Software
122032805,286969993,Nessle,nessle.com,Speciality Telemedicine,Kaleana Quibell <kaleana@sequoia.com>,Recently Added,280000.0,Healthcare
122029231,278334044,Paragon Data Labs,paragondatalabs.com,Compliance & Security,Colin Tobias <colin@sempervirensvc.com>,Recently Added,1590000.0,Enterprise Software
121983649,284702771,LegacyShift.com,legacyshift.com,L&D And Upskilling,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
121801952,222188108,Byteboard,byteboard.dev,Interview Tech,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,4550000.0,Enterprise Software
121627830,274616243,Brite,getbritehr.com,Benefits Administration,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,1600000.0,Enterprise Software
121621627,287035250,Barometer,barometerxp.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
28625671,285384327,Disclo,capable.work,DEI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
24216048,262473627,Clair,getclair.com,Earned Wage Access,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,62050000.0,Fintech
118195133,283965770,Wisq,wisq.com,Office Optimization,Erin Faverty <erin@sempervirensvc.com>,Recently Added,36360000.0,Enterprise Software
118177306,285956170,remofirst,remofirst.com,Sourcing And Recruitment,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,35550000.0,Enterprise Software
118054604,285146952,Classet,classet.org,Sourcing And Recruitment,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,2730000.0,Enterprise Software
118054322,224639687,The PepTalk Co.,peptalk.cc,L&D And Upskilling,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
118054316,283515276,Plannly,plann.ly,EHRs & Data Systems,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,1320000.0,Healthcare
113251374,223822037,BigSpring,bigspring.io,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
43329355,282037689,Therify,therify.co,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3130000.0,Healthcare
117872290,225170615,Insured Nomads,insurednomads.com,B2B Insurtech,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,1910000.0,Fintech
117871656,161821902,SONIFI Health,sonifihealth.com,Provider Workflow Management,Erin Faverty <erin@sempervirensvc.com>,Recently Added,"",Healthcare
117719994,224779530,Base,get-base.com,Home Testing And Care,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,7250000.0,Healthcare
117224297,283043881,JobSage,jobsage.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
116114595,262589975,Nox Health,noxhealth.com,"Wellness (mediation, Fitness, Etc)",Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
116110392,221128008,theator,theator.io,Clinical AI,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,54960000.0,Healthcare
115857642,136348031,Office Beacon LLC,officebeacon.com,SMB Enterprise Tools,Erin Faverty <erin@sempervirensvc.com>,Recently Added,"",Enterprise Software
96233742,279335626,Most Days,most-days.com,"Wellness (mediation, Fitness, Etc)",Robby Peters <robby@sempervirensvc.com>,Tracking,"",Healthcare
111158184,282486059,Darby,getdarby.com,EHRs & Data Systems,Robby Peters <robby@sempervirensvc.com>,Tracking,8450000.0,Healthcare
115509644,286477530,be golden,begolden.online,General & Primary Care,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
115509605,122978554,Confetti,withconfetti.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,23940000.0,Enterprise Software
115401932,1605585,Pave,pave.com,Compensation Management,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,154550000.0,Enterprise Software
41817526,222178947,Lantern,lantern.co,Caregiving & Aging,Robby Peters <robby@sempervirensvc.com>,Not Active,2070000.0,Healthcare
111798811,282250643,CoverRight,coverright.com,Medicare,Robby Peters <robby@sempervirensvc.com>,Not Active,2000000.0,Healthcare
114545294,262711055,TipHaus,tiphaus.com,Financial Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Not Active,4090000.0,Fintech
113993581,286529770,Rapport - TeleBusiness Insight,rapport.co,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,1450000.0,Enterprise Software
114541057,280100924,Recuro Health - Next Generation in Health Care and Digital Medical Home,recurohealth.com,General & Primary Care,Colin Tobias <colin@sempervirensvc.com>,Not Active,59000000.0,Healthcare
112406243,286477407,Rhythm,onrhythm.io,Core HR,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,1000000.0,Enterprise Software
114543105,144272906,Aleria PBC,aleria.tech,DEI,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
114545378,280819857,Datapeople,datapeople.io,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,19090000.0,Enterprise Software
114019381,285400609,Alltius,alltius.ai,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Not Active,2180000.0,Enterprise Software
112821113,280938606,5Mins App,5mins.ai,L&D And Upskilling,Robby Peters <robby@sempervirensvc.com>,Not Active,6130000.0,Enterprise Software
111777458,265041650,TeamSense,teamsense.com,1099 Infrastructure,Robby Peters <robby@sempervirensvc.com>,Not Active,3640000.0,Enterprise Software
44843255,277202221,RapL,getrapl.com,L&D And Upskilling,"",Not Active,2000000.0,Enterprise Software
111153800,1735744,NameCoach,name-coach.com,DEI,Colin Tobias <colin@sempervirensvc.com>,Not Active,10000000.0,Enterprise Software
111224138,221238180,Eskalera,eskalera.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
15987863,222085320,Path,pathccm.com,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Portfolio,4860000.0,Healthcare
19346503,263324844,Murmur,murmur.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,1640000.0,Enterprise Software
15987853,141755900,Hone,honehq.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Portfolio,50860000.0,Enterprise Software
114473898,283655908,Peoplelens,peoplelens.ai,Productivity Tools,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114368080,255163803,Cliquify,cliquify.me,Sourcing And Recruitment,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114315443,283017157,Calven,calven.io,Office Optimization,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,6550000.0,Enterprise Software
114311763,283397887,Empida,empida.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114311754,1805266,Wisdom Labs,wisdomlabs.com,"Wellness (mediation, Fitness, Etc)",Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
114311740,278355067,AwakeTeams,awaketeams.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114311725,224165854,Good4work,good4work.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114311694,263672311,Savor Lining,savorlining.com,"Wellness (mediation, Fitness, Etc)",Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
114286399,138820407,Swarm Vision,swarmvision.com,Skills Inference/Employee Insights,Erin Faverty <erin@sempervirensvc.com>,Recently Added,"",Enterprise Software
114286196,224008325,WorkPatterns,workpatterns.com,Productivity Tools,Erin Faverty <erin@sempervirensvc.com>,Recently Added,8710000.0,Enterprise Software
114269929,280233471,Gatherly,gatherly.io,Employee Engagement,Erin Faverty <erin@sempervirensvc.com>,Recently Added,"",Enterprise Software
114252386,285181003,Forma,joinforma.com,Benefits Administration,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,36360000.0,Enterprise Software
114183283,265074084,Teamraderie,teamraderie.com,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,6360000.0,Enterprise Software
114163018,286214866,plæy,plaeyapp.com,Behavioral Health,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Healthcare
114052669,279149140,Hummingly,hummingly.co,Productivity Tools,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
114049222,285293392,Skyminyr,skyminyr.com,Skills Inference/Employee Insights,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,2270000.0,Enterprise Software
113992594,265114850,Melior,getmelior.com,Sourcing And Recruitment,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,"",Enterprise Software
113991199,263680261,Canary,workwithcanary.com,Benefits Administration,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,3950000.0,Enterprise Software
113986819,223172767,Wallit,wallit.app,Personal Finance,Erin Faverty <erin@sempervirensvc.com>,Recently Added,2360000.0,Fintech
113976606,286913225,Everytalent,everytale.net,Employee Engagement,Lauren Eager <lauren@sempervirensvc.com>,Recently Added,3590000.0,Enterprise Software
110554387,285956928,Bellsant,bellsant.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
113013267,286591358,Rootedhr,rootedhr.com,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
109275441,221022507,Plot,tryplot.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
38152470,263229441,Inclusively,inclusively.com,DEI,"",Not Active,19750000.0,Enterprise Software
19325376,223167218,Paloma Health,palomahealth.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,14690000.0,Healthcare
45117204,145558274,Cognitive Talent Solutions,cognitivetalentsolutions.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,1300000.0,Enterprise Software
112182386,282441557,PERKS,getperks.io,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,230000.0,Enterprise Software
112964633,286557605,CultureScience,culturescience.io,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
112117693,265074628,Freeflow,freeflow.chat,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
111443466,262374734,Workera,workera.ai,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,40450000.0,Enterprise Software
110913027,284375516,Hunty,hunty.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
18136002,223829681,Fringe,hellofringe.co,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3640000.0,Enterprise Software
110917494,279331702,retrain.ai,retrain.ai,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,30910000.0,Enterprise Software
111857271,206271710,Recruiting Innovation,recruitinginnovation.com,Sourcing And Recruitment,Erin Faverty <erin@sempervirensvc.com>,Recently Added,"",Enterprise Software
111266763,280782266,Sparkwise:  Try new careers. Fast.,sparkwise.co,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
108479404,263724124,Murmur,murmur.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3270000.0,Enterprise Software
15987865,154902886,Terminal,terminal.io,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Portfolio,24550000.0,Enterprise Software
15987867,221030697,ChartHop,charthop.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Portfolio,67270000.0,Enterprise Software
111225614,161114881,Compt,compt.io,Compensation Management,Colin Tobias <colin@sempervirensvc.com>,Not Active,14090000.0,Enterprise Software
110671823,282827422,Zeeon,zeeon.space,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
109083599,78860195,Range,getrange.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
109230661,285845798,Offsite,joinoffsite.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
36818209,282277928,Mosey,mosey.so,Core HR,Robby Peters <robby@sempervirensvc.com>,Portfolio,"",Enterprise Software
35137120,283689239,Violet,joinviolet.com,DEI,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,5860000.0,Enterprise Software
108981916,278415984,SkillMagic,skillmagic.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
109617718,280820856,Hedado,hedado.com,SMB Enterprise Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
109853604,282889357,Terrain,terrainanalytics.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3160000.0,Enterprise Software
110580028,286025628,Canvara,canvara.com,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
44156975,284144818,Wave,wavelife.io,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,9090000.0,Healthcare
110332766,163286516,Fruitful Homes™,fruitful.co,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,39090000.0,Fintech
110332758,283298771,Addition Wealth,additionwealth.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,3820000.0,Fintech
108885069,262382350,Juno,withjuno.com,Compensation Management,"",Not Active,4420000.0,Enterprise Software
109274141,284491108,WorkDAO,theworkdao.com,Financial Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,18420000.0,Fintech
109313809,283191275,Culina Health,culinahealth.com,Healthcare Payments,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,18910000.0,Healthcare
43925399,161836392,Pedul,pedul.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,90000.0,Enterprise Software
110213603,285091172,Headcount365,headcount365.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
